User_ID,Name,Age,Country,Signup_Date,Email_Confirmed,Subscription_Type,Monthly_Spend,Churned
442,Faythe,33,USA,2021-07-06,False,Enterprise,312.7,Yes
443,Bob,52,India,2023-09-15,False,Free,377.88,No
444,Grace,34,Canada,2019-10-29,False,Basic,354.91,No
445,Faythe,35,UK,2019-10-24,False,Free,343.92,Yes
446,Grace,44,UK,2023-02-23,False,Free,362.42,No
447,Bob,32,Germany,2021-02-11,True,Premium,409.61,Yes
448,Grace,34,India,2021-12-03,True,Enterprise,447.73,Yes
449,Charlie,22,Australia,2022-03-13,True,Free,1.7,Yes
450,Bob,33,USA,2022-06-21,True,Basic,333.11,Yes
451,Bob,32,India,2020-02-23,False,Free,470.61,Yes
452,Bob,59,UK,2023-03-21,False,Enterprise,378.94,No
453,Alice,51,Australia,2019-03-03,False,Enterprise,40.68,Yes
454,Alice,36,Canada,2021-05-07,False,Basic,368.16,Yes
455,Alice,25,Germany,2020-06-21,True,Enterprise,126.3,Yes
456,Charlie,27,USA,2022-09-02,True,Basic,92.03,No
457,Faythe,22,USA,2022-12-29,False,Enterprise,101.6,No
458,Grace,43,USA,2020-11-26,True,Free,486.07,No
459,Eve,39,Canada,2021-03-28,True,Basic,329.56,No
460,Bob,40,UK,2022-11-05,False,Enterprise,488.93,Yes
461,Grace,30,UK,2021-11-25,False,Premium,423.6,Yes
462,Bob,26,India,2021-07-08,True,Premium,462.45,No
463,Charlie,37,Australia,2021-09-01,False,Basic,277.47,Yes
464,Bob,45,India,2020-06-25,False,Premium,174.37,Yes
465,Alice,54,UK,2023-05-24,False,Free,369.27,Yes
466,Eve,41,USA,2022-06-09,True,Free,9.03,Yes
467,David,50,Canada,2023-09-08,False,Enterprise,321.87,Yes
468,Bob,37,UK,2021-02-28,True,Free,478.24,No
469,Grace,47,Canada,2019-02-02,False,Basic,422.93,Yes
470,Alice,26,Germany,2020-08-03,False,Free,94.73,No
471,David,34,USA,2019-12-18,False,Enterprise,64.02,Yes
472,Eve,53,Germany,2019-09-12,True,Free,413.24,Yes
473,David,31,UK,2021-12-09,True,Enterprise,26.7,Yes
474,Alice,36,India,2021-11-12,False,Basic,497.65,No
475,Faythe,24,UK,2022-07-01,False,Premium,233.7,Yes
476,Faythe,20,Germany,2022-11-18,True,Free,463.8,No
477,David,50,Canada,2023-08-27,False,Enterprise,405.64,Yes
478,Charlie,49,Australia,2019-09-30,True,Basic,348.69,Yes
479,Grace,28,Australia,2020-11-23,False,Premium,102.88,Yes
480,Grace,59,UK,2019-09-07,True,Premium,42.83,Yes
481,David,19,India,2022-06-14,False,Premium,327.83,Yes
482,Bob,43,Germany,2021-06-22,True,Free,94.87,No
483,Bob,21,UK,2019-08-20,False,Premium,414.36,Yes
484,Grace,34,Germany,2020-03-03,False,Premium,33.55,Yes
485,Grace,34,Germany,2021-08-14,False,Premium,261.93,No
486,Faythe,45,USA,2020-09-25,False,Free,211.02,No
487,Charlie,47,Australia,2019-08-30,False,Basic,462.43,Yes
488,Alice,57,Australia,2019-05-14,False,Premium,449.25,No
489,Bob,40,Canada,2021-12-30,True,Basic,360.15,Yes
490,Grace,41,USA,2023-01-28,False,Premium,377.66,No
491,Faythe,46,Australia,2022-12-15,False,Premium,353.27,No
492,Eve,21,Germany,2022-08-26,False,Free,337.4,No
493,Faythe,55,India,2021-10-20,False,Premium,498.47,No
494,Bob,46,India,2022-07-26,True,Enterprise,368.03,Yes
495,Bob,36,USA,2019-08-07,True,Premium,472.79,Yes
496,Faythe,44,India,2020-11-27,False,Basic,218.61,Yes
497,Alice,46,Germany,2019-11-03,False,Enterprise,499.06,Yes
498,David,53,UK,2019-11-10,False,Free,307.23,Yes
499,Bob,52,Germany,2022-11-27,False,Enterprise,452.46,Yes
500,Faythe,23,Australia,2021-07-11,False,Enterprise,45.46,No
501,Grace,40,UK,2023-10-19,False,Enterprise,305.27,Yes
502,Faythe,56,India,2023-02-20,True,Enterprise,496.4,No
503,Charlie,25,Canada,2023-12-22,True,Enterprise,33.28,Yes
504,David,19,Canada,2022-11-29,True,Basic,473.52,Yes
505,Eve,30,Germany,2022-11-03,True,Enterprise,72.95,No
506,Alice,57,Germany,2019-10-08,False,Basic,498.06,No
507,Eve,38,India,2023-07-19,False,Basic,144.47,No
508,David,48,Canada,2023-09-11,True,Basic,396.82,No
509,David,53,Canada,2022-09-12,True,Free,13.86,Yes
510,David,55,Germany,2019-02-04,False,Enterprise,143.4,No
511,Eve,44,Australia,2019-03-11,True,Premium,301.6,No
512,Grace,53,Canada,2019-12-26,True,Free,113.63,Yes
513,David,40,Germany,2023-09-10,False,Premium,380.37,No
514,Faythe,38,USA,2020-02-12,True,Enterprise,337.83,No
515,Eve,30,Canada,2023-05-04,False,Enterprise,495.44,Yes
516,David,54,UK,2020-08-02,True,Premium,292.16,No
517,Faythe,43,India,2020-06-02,False,Basic,384.06,Yes
518,Grace,57,Germany,2020-08-28,False,Enterprise,37.26,Yes
519,Charlie,24,Canada,2022-11-08,False,Premium,21.5,Yes
520,Grace,56,Canada,2019-03-22,True,Free,290.82,No
521,David,39,Australia,2023-01-01,True,Premium,492.68,No
522,Eve,56,Germany,2019-09-07,True,Free,134.4,Yes
523,Bob,40,UK,2021-11-27,True,Free,0.86,No
524,David,47,Canada,2019-02-14,False,Enterprise,170.46,Yes
525,Bob,35,USA,2022-10-14,True,Free,369.54,Yes
526,Faythe,59,India,2019-05-17,False,Enterprise,401.14,Yes
527,Charlie,35,Germany,2021-04-02,True,Premium,390.53,Yes
528,Alice,27,Canada,2021-09-05,False,Basic,40.46,Yes
529,Grace,56,Australia,2021-03-30,False,Free,385.41,No
530,Charlie,47,Australia,2023-01-24,False,Enterprise,40.83,No
531,David,43,India,2020-01-02,True,Basic,493.58,Yes
532,Bob,24,Germany,2022-08-21,True,Free,185.24,Yes
533,Grace,24,Germany,2019-08-17,False,Premium,346.74,Yes
534,Bob,22,Germany,2019-07-02,True,Free,242.26,No
535,Eve,18,UK,2020-04-11,False,Premium,120.32,No
536,Bob,35,USA,2021-04-17,True,Premium,305.43,No
537,Eve,30,Australia,2019-07-23,True,Premium,7.96,No
538,Faythe,42,Germany,2021-09-01,True,Premium,252.58,Yes
539,Grace,57,UK,2020-09-14,True,Enterprise,19.52,No
540,Grace,25,Germany,2021-12-27,False,Enterprise,283.9,Yes
541,Alice,27,Germany,2021-05-18,True,Enterprise,228.65,No
542,David,49,UK,2020-07-03,True,Basic,447.36,No
543,Eve,34,USA,2023-09-30,True,Premium,483.0,Yes
544,Alice,55,India,2022-08-21,False,Free,325.55,Yes
545,Bob,32,Australia,2020-08-26,False,Basic,92.59,No
546,Bob,32,Canada,2023-12-05,False,Basic,261.78,Yes
547,Alice,57,Germany,2021-01-24,False,Basic,0.81,Yes
548,Grace,37,USA,2020-09-19,False,Basic,384.03,Yes
549,Bob,32,Australia,2021-10-12,False,Free,20.58,Yes
550,Faythe,52,Canada,2019-04-05,True,Premium,403.78,No
551,Faythe,23,Germany,2023-10-15,False,Free,132.34,No
552,Alice,47,Canada,2022-06-23,False,Premium,125.02,No
553,Eve,25,UK,2020-11-15,True,Basic,44.84,Yes
554,Eve,48,Australia,2021-03-07,True,Basic,342.88,Yes
555,Alice,49,USA,2022-01-07,True,Enterprise,183.0,No
556,Eve,32,USA,2022-12-27,True,Enterprise,44.95,Yes
557,Grace,35,Australia,2022-07-27,False,Basic,160.5,Yes
558,Grace,30,India,2023-08-12,False,Basic,461.06,Yes
559,Eve,41,India,2020-01-04,False,Premium,17.47,No
560,Faythe,57,Canada,2019-10-06,False,Basic,334.53,Yes
561,Eve,31,UK,2019-12-17,True,Premium,250.5,No
562,Grace,45,Canada,2022-06-03,False,Basic,298.82,Yes
563,Charlie,28,Germany,2020-02-10,False,Free,195.82,No
564,David,23,USA,2020-03-21,True,Basic,240.77,Yes
565,Bob,42,Canada,2019-11-19,True,Premium,379.65,Yes
566,Charlie,18,Canada,2020-09-21,True,Premium,241.59,Yes
567,Eve,42,Australia,2019-03-14,False,Free,188.14,No
568,Faythe,19,USA,2020-06-01,False,Premium,137.88,No
569,Alice,49,USA,2022-09-06,True,Enterprise,225.25,Yes
570,Eve,30,India,2019-01-22,True,Free,287.86,No
571,Faythe,50,India,2019-06-28,False,Basic,187.24,Yes
572,David,49,USA,2020-12-08,False,Basic,450.49,Yes
573,Eve,41,Canada,2022-02-06,True,Basic,497.97,Yes
574,Grace,44,Germany,2022-10-27,False,Premium,102.06,Yes
575,Alice,21,Canada,2023-09-17,False,Basic,322.13,Yes
576,Faythe,41,Germany,2023-01-19,False,Basic,103.08,Yes
577,Faythe,40,USA,2023-05-10,True,Basic,270.53,Yes
578,Faythe,46,Australia,2022-06-06,True,Enterprise,196.65,Yes
579,David,51,Germany,2021-07-26,True,Enterprise,122.71,No
580,Eve,38,India,2021-10-15,True,Enterprise,171.04,No
581,David,47,Australia,2021-08-05,True,Basic,61.67,No
582,Bob,43,USA,2020-06-14,False,Basic,39.74,No
583,Bob,37,UK,2019-12-30,True,Premium,225.06,No
584,Eve,33,Germany,2020-02-29,False,Premium,407.63,No
585,Grace,20,Germany,2021-08-16,False,Premium,341.45,No
586,David,54,Australia,2022-05-24,True,Premium,297.67,Yes
587,Alice,57,UK,2021-12-07,True,Basic,210.25,Yes
588,Faythe,42,UK,2023-01-28,True,Premium,234.28,No
589,Faythe,40,USA,2020-11-02,True,Free,10.75,Yes
590,Eve,18,Australia,2022-07-20,True,Basic,470.07,Yes
591,Grace,50,Canada,2023-06-20,False,Basic,155.43,Yes
592,Bob,32,UK,2021-11-19,True,Free,457.23,Yes
593,Bob,34,Germany,2023-07-15,False,Premium,358.13,Yes
594,Faythe,51,UK,2021-10-09,True,Free,280.86,Yes
595,Eve,34,USA,2021-05-28,True,Premium,222.61,No
596,David,58,USA,2021-08-04,False,Free,161.48,No
597,Bob,21,Germany,2021-09-14,True,Basic,319.15,No
598,David,30,Germany,2022-04-28,True,Premium,485.11,No
599,Grace,21,Germany,2019-06-01,False,Premium,402.16,No
600,Bob,24,Canada,2022-10-31,True,Premium,195.56,Yes
601,Bob,26,Germany,2019-09-12,True,Basic,241.09,No
602,Charlie,40,Australia,2020-12-03,True,Premium,234.23,Yes
603,Bob,50,USA,2020-10-15,True,Free,129.77,No
604,Alice,50,USA,2021-01-27,True,Premium,423.64,Yes
605,Eve,37,UK,2021-11-23,False,Premium,346.42,No
606,Eve,21,Germany,2019-07-06,False,Basic,298.77,Yes
607,David,18,Canada,2021-05-28,True,Free,216.65,Yes
608,Grace,59,Australia,2023-01-12,False,Free,119.5,Yes
609,Bob,51,India,2022-01-14,False,Free,319.9,Yes
610,Alice,44,UK,2020-11-03,True,Premium,118.38,No
611,David,38,Australia,2021-05-25,True,Enterprise,4.4,No
612,Charlie,41,Canada,2019-04-28,False,Enterprise,33.32,Yes
613,David,32,Germany,2023-07-05,False,Premium,347.01,No
614,David,52,Canada,2021-12-17,False,Basic,188.77,No
615,Bob,42,India,2021-11-07,True,Basic,103.2,Yes
616,Charlie,26,Australia,2021-05-20,False,Premium,118.93,Yes
617,David,34,Canada,2022-03-09,False,Free,247.23,No
618,Alice,38,India,2020-04-02,False,Free,452.72,Yes
619,Alice,30,India,2020-12-06,True,Premium,134.4,No
620,Eve,20,Australia,2020-10-03,False,Free,327.73,Yes
621,Charlie,21,India,2021-08-23,True,Free,412.79,Yes
622,Charlie,21,Australia,2019-07-31,True,Enterprise,244.34,No
623,Eve,45,Canada,2020-04-30,True,Enterprise,13.52,Yes
624,David,24,Germany,2023-12-25,False,Premium,398.09,No
625,Charlie,43,USA,2022-02-17,True,Enterprise,439.68,Yes
626,Alice,28,USA,2021-06-09,True,Enterprise,15.52,Yes
627,Alice,41,Canada,2023-04-27,False,Basic,58.1,No
628,Bob,27,Germany,2021-10-23,True,Premium,43.52,No
629,Charlie,54,USA,2022-06-06,True,Basic,110.59,No
630,David,30,India,2022-06-06,True,Enterprise,248.0,Yes
631,Eve,59,Canada,2021-09-28,True,Enterprise,16.67,Yes
632,Eve,56,Canada,2021-09-11,True,Free,84.52,Yes
633,David,36,UK,2019-12-09,True,Basic,203.63,Yes
634,Grace,36,UK,2022-03-10,False,Basic,316.54,No
635,Faythe,29,UK,2021-12-16,False,Premium,454.79,No
636,Bob,39,Australia,2022-05-24,True,Free,414.93,Yes
637,Eve,54,Germany,2023-07-25,True,Free,26.96,No
638,Charlie,47,Canada,2022-02-11,False,Free,483.46,No
639,Bob,29,UK,2023-09-23,False,Enterprise,133.51,No
640,Charlie,46,Canada,2023-11-14,True,Enterprise,181.77,Yes
641,Grace,38,India,2019-10-21,True,Enterprise,37.26,No
642,Alice,28,UK,2019-01-28,True,Basic,468.02,No
643,Bob,54,Canada,2023-04-11,False,Basic,272.96,No
644,Eve,35,Germany,2023-06-08,False,Premium,258.15,No
645,Bob,44,Australia,2021-05-08,False,Free,7.6,Yes
646,Bob,54,Germany,2022-09-06,True,Enterprise,1.72,Yes
647,Bob,29,Germany,2023-10-04,False,Enterprise,341.11,Yes
648,Faythe,40,UK,2020-07-26,True,Free,241.14,Yes
649,Bob,51,Germany,2023-09-17,True,Enterprise,253.79,No
650,Charlie,55,Australia,2023-11-17,True,Enterprise,325.12,Yes
651,Alice,40,USA,2023-03-17,False,Basic,72.97,No
652,Grace,42,Australia,2021-07-16,False,Basic,499.17,No
653,David,21,India,2023-11-14,True,Enterprise,40.38,No
654,Bob,47,Australia,2021-11-21,True,Enterprise,133.94,Yes
655,Eve,47,Canada,2023-11-06,True,Basic,346.92,Yes
656,Bob,30,USA,2022-12-05,False,Free,257.96,No
657,Eve,59,UK,2020-02-01,False,Free,48.29,Yes
658,Charlie,31,Canada,2021-11-06,True,Enterprise,387.42,Yes
659,Eve,25,Australia,2020-08-23,True,Premium,485.22,Yes
660,David,41,Canada,2021-12-11,False,Premium,236.54,No
661,Alice,35,Germany,2020-01-05,True,Enterprise,126.56,No
662,Eve,52,Canada,2019-06-13,True,Free,53.41,Yes
663,Eve,42,Canada,2022-08-19,False,Premium,102.61,Yes
664,Alice,34,Australia,2020-03-25,False,Basic,155.61,Yes
665,David,49,India,2020-06-27,False,Premium,93.98,No
666,Bob,41,Australia,2020-12-10,True,Basic,342.24,Yes
667,Eve,24,UK,2023-03-06,True,Premium,11.47,No
668,Alice,30,USA,2019-12-17,False,Free,204.55,Yes
669,Charlie,44,Germany,2020-01-14,False,Enterprise,187.07,No
670,Alice,22,India,2023-01-02,True,Enterprise,439.0,No
671,Charlie,53,USA,2019-07-20,False,Enterprise,136.39,No
672,David,43,USA,2022-02-04,False,Basic,291.2,Yes
673,Bob,59,India,2020-05-19,False,Enterprise,2.34,Yes
674,Alice,48,Germany,2021-10-08,True,Premium,458.47,No
675,Grace,27,UK,2022-11-08,False,Free,318.33,No
676,Grace,43,India,2022-08-12,True,Enterprise,396.82,Yes
677,Faythe,39,India,2021-11-17,False,Basic,284.68,Yes
678,Eve,29,India,2019-12-03,True,Basic,407.76,Yes
679,David,49,Germany,2019-10-14,True,Free,42.19,No
680,Alice,44,India,2020-09-22,False,Free,355.25,Yes
681,Grace,50,India,2022-09-28,True,Basic,74.4,Yes
682,Eve,37,Canada,2021-11-20,True,Free,288.24,No
683,Grace,56,Canada,2020-10-27,False,Premium,492.86,Yes
684,Alice,58,Canada,2023-12-01,True,Premium,90.26,No
685,Charlie,57,Canada,2023-02-19,False,Enterprise,128.08,Yes
686,Alice,30,India,2023-07-01,False,Enterprise,105.66,No
687,Faythe,31,Canada,2022-06-28,True,Basic,206.1,No
688,Alice,57,USA,2022-10-18,True,Basic,244.27,No
689,Alice,39,UK,2019-04-17,True,Premium,80.03,Yes
690,Faythe,35,Canada,2020-05-20,True,Free,13.91,Yes
691,David,46,Germany,2023-01-05,False,Enterprise,170.81,No
692,Alice,33,UK,2019-04-27,False,Free,191.01,Yes
693,Faythe,52,Australia,2022-06-22,False,Enterprise,191.43,Yes
694,Eve,51,Australia,2019-03-20,True,Enterprise,332.49,No
695,Charlie,20,USA,2021-01-10,False,Basic,224.37,Yes
696,Charlie,21,UK,2023-02-18,False,Free,53.93,No
697,Alice,22,UK,2019-01-23,False,Basic,466.18,No
698,David,27,USA,2022-05-05,True,Free,350.33,Yes
699,David,46,Australia,2019-12-27,True,Free,106.43,No
700,Eve,49,Canada,2020-11-30,True,Enterprise,467.55,No
701,Alice,48,USA,2022-12-21,True,Free,495.79,Yes
702,Charlie,19,Germany,2019-08-05,False,Enterprise,98.71,No
703,David,29,USA,2021-09-16,True,Enterprise,190.26,No
704,Alice,44,India,2023-11-18,False,Enterprise,34.47,No
705,Grace,22,Australia,2023-08-17,True,Premium,241.23,Yes
706,David,54,India,2020-12-07,False,Enterprise,393.85,No
707,Faythe,44,Australia,2020-09-19,True,Basic,452.01,Yes
708,Grace,40,Australia,2022-05-04,False,Free,272.63,Yes
709,David,50,UK,2020-07-20,False,Free,163.01,No
710,Charlie,21,Canada,2023-09-07,True,Premium,287.4,Yes
711,Bob,38,Canada,2020-03-18,True,Premium,57.76,Yes
712,Grace,41,Australia,2023-01-22,True,Premium,417.64,Yes
713,Eve,48,Australia,2020-04-03,True,Basic,260.35,Yes
714,Eve,41,India,2023-02-16,True,Enterprise,491.22,Yes
715,Charlie,27,Germany,2019-05-24,True,Premium,200.49,Yes
716,David,19,USA,2019-11-10,True,Premium,326.77,Yes
717,Alice,48,Australia,2021-05-24,True,Free,169.97,No
718,David,42,Australia,2020-12-29,False,Free,73.83,No
719,Charlie,21,USA,2022-07-04,False,Premium,377.36,Yes
720,Eve,28,USA,2020-09-30,True,Free,336.23,No
721,David,34,Germany,2020-04-18,False,Free,390.21,Yes
722,Eve,19,Germany,2020-11-15,False,Enterprise,490.06,No
723,Grace,23,USA,2020-08-28,True,Premium,496.7,Yes
724,Alice,26,Australia,2023-03-03,True,Premium,464.5,No
725,Grace,22,Australia,2021-06-20,False,Enterprise,447.42,Yes
726,Eve,37,USA,2022-05-27,True,Premium,150.75,No
727,Eve,46,Australia,2023-05-07,False,Premium,234.23,No
728,Bob,38,Germany,2023-04-04,True,Enterprise,23.4,No
729,Bob,26,USA,2022-10-13,False,Enterprise,342.1,Yes
730,Grace,45,Germany,2022-06-14,True,Premium,273.02,Yes
731,Faythe,25,Australia,2023-09-03,False,Free,353.48,No
732,Grace,48,Australia,2019-10-02,True,Enterprise,340.41,No
733,Bob,37,UK,2023-08-23,False,Enterprise,135.96,Yes
734,Eve,44,India,2021-01-21,False,Basic,230.53,Yes
735,Charlie,25,India,2023-05-20,True,Free,52.54,Yes
736,Grace,38,Germany,2019-08-05,False,Premium,42.26,No
737,Eve,45,USA,2023-05-02,False,Basic,230.02,Yes
738,Charlie,40,India,2022-11-21,True,Basic,277.9,Yes
739,Charlie,23,Australia,2022-01-02,False,Basic,159.39,Yes
740,Bob,20,Canada,2020-11-06,False,Free,30.79,No
741,Grace,22,USA,2020-12-10,False,Enterprise,330.78,No
742,David,26,Germany,2021-07-11,True,Premium,338.69,Yes
743,Alice,24,Australia,2022-09-13,False,Free,160.36,Yes
744,Bob,21,Australia,2020-02-12,True,Basic,0.41,No
745,Bob,56,Canada,2019-05-28,False,Free,317.91,No
746,David,22,Germany,2022-01-14,True,Premium,35.26,Yes
747,Alice,28,USA,2023-03-25,False,Free,111.71,Yes
748,Eve,32,Australia,2020-05-17,True,Basic,123.93,Yes
749,Faythe,51,UK,2023-11-24,False,Basic,131.76,No
750,Grace,30,Australia,2019-08-20,False,Enterprise,308.33,No
751,Faythe,24,UK,2020-05-12,True,Free,39.59,Yes
752,Eve,57,UK,2020-02-27,False,Premium,322.63,No
753,Bob,23,USA,2023-01-30,False,Enterprise,242.4,No
754,Alice,56,USA,2019-09-04,False,Enterprise,174.38,No
755,Bob,47,Canada,2022-10-25,True,Premium,302.09,Yes
756,Charlie,39,Australia,2023-03-17,True,Premium,436.74,No
757,Bob,42,USA,2023-12-08,False,Free,271.98,Yes
758,Bob,45,USA,2019-04-15,True,Basic,78.06,Yes
759,Eve,37,Canada,2019-08-22,False,Enterprise,278.88,No
760,Eve,56,Canada,2023-01-21,True,Enterprise,226.83,Yes
761,Eve,20,Australia,2022-07-04,True,Free,470.29,Yes
762,Faythe,22,Germany,2020-04-19,True,Basic,296.69,Yes
763,Charlie,18,India,2023-06-05,False,Free,17.61,No
764,Eve,32,Australia,2023-07-17,False,Basic,60.36,No
765,Alice,43,India,2021-09-30,True,Premium,266.2,Yes
766,Faythe,20,Germany,2022-04-10,True,Free,397.6,No
767,David,57,UK,2022-07-20,True,Premium,47.8,Yes
768,Alice,58,Australia,2021-01-28,True,Free,282.72,No
769,Grace,59,USA,2021-05-24,False,Premium,226.31,No
770,Grace,51,Canada,2022-05-02,True,Basic,181.44,No
771,Alice,22,Australia,2019-04-22,True,Basic,41.04,Yes
772,Eve,48,Canada,2019-01-23,True,Basic,439.82,Yes
773,David,30,UK,2021-07-25,True,Enterprise,381.61,Yes
774,David,18,Canada,2019-11-11,False,Basic,460.44,No
775,Faythe,39,UK,2019-07-21,False,Free,83.83,Yes
776,David,32,Germany,2023-03-05,False,Basic,286.23,No
777,Grace,43,UK,2020-09-09,False,Enterprise,9.64,No
778,Charlie,35,India,2020-08-28,True,Premium,88.85,Yes
779,Eve,26,Australia,2021-09-21,False,Enterprise,394.53,No
780,David,18,UK,2019-01-25,False,Enterprise,143.47,No
781,Faythe,26,Australia,2020-10-18,True,Premium,98.62,No
782,Grace,40,Germany,2023-03-12,False,Free,271.12,Yes
783,Charlie,19,UK,2022-10-21,False,Free,327.73,No
784,Bob,31,Germany,2020-06-14,False,Basic,305.17,No
785,Bob,55,India,2023-10-12,False,Enterprise,49.58,Yes
786,Charlie,57,USA,2023-06-06,False,Free,465.2,No
787,Grace,35,Germany,2019-02-15,False,Basic,88.6,Yes
788,Faythe,33,USA,2021-11-24,True,Enterprise,462.69,Yes
789,Charlie,46,Germany,2019-07-21,True,Enterprise,241.86,No
790,Eve,28,UK,2023-04-08,True,Free,51.48,No
791,Eve,23,USA,2019-12-31,True,Basic,74.31,No
792,Bob,20,Germany,2020-04-14,False,Premium,215.41,No
793,David,31,Australia,2022-08-16,False,Enterprise,499.02,No
794,Faythe,19,Germany,2021-02-15,False,Basic,442.93,Yes
795,Bob,49,USA,2020-02-20,False,Premium,490.12,No
796,David,48,Australia,2022-10-01,False,Premium,227.42,No
797,David,28,Germany,2022-10-04,True,Free,339.88,Yes
798,Eve,39,USA,2020-11-29,True,Premium,259.6,No
799,Grace,20,India,2021-03-20,True,Enterprise,14.79,Yes
800,Alice,48,Canada,2019-07-09,False,Enterprise,70.92,No
801,Grace,50,India,2022-11-27,True,Basic,142.68,No
802,Alice,41,USA,2023-11-11,False,Enterprise,156.56,No
803,Charlie,18,UK,2019-12-15,True,Free,347.43,No
804,Eve,32,UK,2020-01-08,True,Free,360.39,Yes
805,David,54,Canada,2023-07-21,False,Enterprise,225.26,Yes
806,Faythe,44,USA,2023-03-09,True,Basic,189.5,No
807,Alice,55,Australia,2022-08-07,False,Free,88.54,Yes
808,Grace,44,Germany,2021-09-11,True,Basic,20.47,Yes
809,David,29,India,2021-09-13,False,Enterprise,292.67,Yes
810,Alice,20,Australia,2019-04-21,True,Premium,174.01,No
811,Alice,47,India,2023-04-28,False,Free,238.37,Yes
812,Alice,49,Canada,2023-03-07,True,Premium,450.42,No
813,Faythe,40,Canada,2022-08-17,False,Free,333.84,Yes
814,Eve,19,Canada,2020-10-07,True,Enterprise,389.38,No
815,Faythe,24,Australia,2021-11-02,False,Basic,89.95,No
816,Bob,51,Australia,2020-06-06,False,Basic,0.78,No
817,David,49,Canada,2022-01-30,True,Basic,67.66,Yes
818,Eve,56,Australia,2019-07-16,False,Enterprise,384.04,Yes
819,Eve,49,Canada,2022-11-15,False,Basic,221.92,No
820,Eve,31,Australia,2019-02-24,False,Free,106.95,Yes
821,Grace,20,Canada,2019-07-02,False,Premium,480.94,Yes
822,Eve,49,Germany,2021-11-08,False,Enterprise,243.35,Yes
823,Faythe,53,Germany,2019-12-29,True,Premium,184.47,Yes
824,Eve,34,India,2023-12-03,True,Free,488.57,No
825,Charlie,20,India,2020-04-17,True,Free,66.79,No
826,David,27,Canada,2019-01-09,False,Premium,299.78,Yes
827,Eve,57,India,2020-10-21,False,Premium,374.51,No
828,David,35,Australia,2019-01-25,False,Free,470.38,No
829,Charlie,20,Canada,2022-08-22,False,Free,417.0,Yes
830,Charlie,56,Germany,2023-05-27,False,Free,144.7,No
831,David,27,UK,2022-12-28,True,Free,130.2,No
832,Alice,26,Germany,2022-12-16,False,Free,48.84,Yes
833,Bob,28,USA,2021-12-16,True,Premium,83.71,Yes
834,Grace,50,Germany,2023-04-07,True,Premium,365.04,Yes
835,Alice,53,USA,2021-04-03,False,Enterprise,144.62,Yes
836,Alice,43,India,2023-04-21,False,Basic,220.94,Yes
837,Faythe,44,Germany,2022-04-17,True,Basic,345.16,Yes
838,Grace,55,UK,2019-03-09,True,Premium,332.48,No
839,Grace,39,Australia,2023-02-28,False,Premium,396.58,Yes
840,Alice,43,Germany,2021-10-21,False,Basic,29.16,No
841,Eve,39,Australia,2019-02-17,True,Basic,286.06,Yes
842,Faythe,22,Germany,2022-12-11,True,Basic,446.1,No
843,Faythe,52,Germany,2023-08-15,True,Enterprise,186.56,Yes
844,Charlie,19,Australia,2021-08-02,True,Free,95.74,Yes
